product_id,description,avg_price,total_units_sold,total_revenue
90177D,DROP DIAMANTE EARRINGS PURPLE,2.9524,46,135.76
17011D,ORIGAMI ROSE INCENSE+FLOWER,1.8375,209,135.7
77079,DOLPHIN WINDMILL,2.12,64,135.68
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,2.498684210526316,54,135.24
85132a,CHARLIE + LOLA BISCUITS TINS,13.513,10,135.13
90002A,FLOWER BURST SILVER RING OPAL,3.75,36,135.0
72134,COLUMBIAN  CUBE CANDLE,0.8983333333333333,339,134.85
16020C,CLEAR STATIONERY BOX SET,0.843,160,134.5
35015,JACOBS LADDER SMALL,0.09128205128205129,2072,134.08
22241,"GARLAND , WOODEN  "" HAPPY EASTER""",1.49,105,133.89
84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,2.926470588235294,47,133.85
35609A,PINK FEATHER CHRISTMAS DECORATION,0.8216666666666667,447,133.23
46137D,GREEN CHENILLE SHAGGY RUG,2.95,45,132.75
90190B,GOLD/AMBER DROP EARRINGS W LEAF,2.938,45,132.57999999999998
90137,PINK COMBO MINI CRYSTALS NECKLACE,5.204666666666667,26,132.52
23066,SMALL JEWELLERY STAND,8.25,16,132.0
23081,GREEN METAL BOX TOP SECRET,8.25,16,132.0
45013,FOLDING SHOE TIDY,2.9000000000000004,48,132.0
90023,FILIGREE DIAMANTE EARRINGS,4.24952380952381,31,131.74
90165B,WHITE ROSEBUD  PEARL EARRINGS,2.5237142857142856,52,131.65
35933,PINK STOCKING CHRISTMAS DECORATION,0.6982142857142858,319,131.38
90101,WHITE FRANGIPANI NECKLACE,2.5248275862068965,52,131.16
84656,WHITE ROSE C/COVER,5.950000000000001,22,130.9
22888,NUMBER TILE VINTAGE FONT 9,3.058695652173913,79,130.82999999999998
16119,FUNKY GIRL ADDRESS BOOK,1.0325,273,130.71
84925E,FLOWERS WALL THERMOMETER,2.2666666666666666,75,130.05
20899,VINTAGE NOTEBOOK RED ROSE,2.95,44,129.8
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,3.2527999999999997,42,129.69
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,2.944516129032258,44,129.59
10080,GROOVY CACTUS INFLATABLE,0.505,315,129.29
85160a,WHITE BIRD GARDEN DESIGN MUG,16.13,8,129.04
84858A,NATURAL RIVIERA HANDBAG,6.135,53,128.83
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,9.188571428571427,14,128.64
22848,"BREAD BIN, DINER STYLE, PINK",16.28333333333333,8,127.6
84251G,"GREETING CARD, OVERCROWDED POOL.",0.45175824175824175,472,127.55999999999999
90024D,NEW BAROQUE B'FLY NECKLACE PINK,8.5,15,127.5
84782B,BLACK 3 TIER GLASS PLATE STAND,12.75,10,127.5
85014a,BLACK/BLUE DOTS RUFFLED UMBRELLA,12.72,10,127.2
85018C,S/6 PAPER BOXES CURIOUS IMAGES,4.035,36,127.2
16168S,FUNKY MONKEY GIFT BAG SMALL,0.31363636363636366,1283,126.83
23303,SET 4 PICNIC CUTLERY FONDANT,1.95,65,126.75
84559D,3D SHEET OF SEA WORLD STICKERS,0.9067741935483871,147,126.71
23020,GLASS SONGBIRD STORAGE JAR,12.049999999999999,11,126.7
84367,LA STREGA CANVAS PICTURE,2.175,74,126.30000000000001
82607E,GLASS BONBON JAR. D'AMANDES,1.25,101,126.25
gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,8.42,15,126.21
90174,BUTTERFLY HAIR BAND,2.5178125,50,126.12
90108,BLUE BLOSSOM HAIR CLIP,1.591904761904762,109,125.83
23578,SNACK TRAY RED GINGHAM,2.417142857142857,60,125.72
90138,WHITE/PINK MINI CRYSTALS NECKLACE,5.319411764705883,24,125.64
47592B,SCOTTIES DESIGN CHILD'S OVERALL,1.9271428571428573,64,125.6
84968a,SET OF 16 VINTAGE ROSE CUTLERY,25.136666666666667,5,125.32999999999998
84558a,3D DOG PICTURE PLAYING CARDS,5.952105263157895,21,125.17
23065,LARGE JEWELLERY STAND,12.5,10,125.0
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,7.726000000000001,17,124.83
90002C,FLOWER BURST SILVER RING MIDN'T BLU,3.783157894736842,33,124.38
90162C,ANT SILVER FUSCHIA BOUDICCA RING,2.95,42,123.9
85185B,PINK HORSE SOCK PUPPET KIT,2.95,42,123.9
22359,"GLASS JAR, KINGS CHOICE SOAP",2.95,42,123.9
90168,2 DAISIES HAIR COMB,2.9425000000000003,42,123.75999999999999
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,3.75,33,123.75
20816,GOLD FLOWER CUSHION COVER,5.378571428571428,24,123.6
22850,BREAD BIN DINER STYLE BLACK,15.95,8,123.6
23477,WOODLAND LARGE BLUE FELT HEART,1.7153846153846155,92,123.47
23454,SET OF 3 MINI HANGING PORTRAITS,3.95,32,123.2
23457,LARGE PARLOUR FRAME,4.725,27,122.85
72133,COLUMBIAN CANDLE RECTANGLE,1.3336363636363635,109,122.63
22832,SWEETHEART WIRE WALL TIDY,10.483333333333333,12,122.6
21228,"POCKET MIRROR ""GLAMOROUS""",1.29125,97,122.57
85190,PINK FLOWER HANGING HEART,1.153529411764706,138,122.46
79308B,MOSAIC CANDLE DISH BLUE PURPLE,0.85,144,122.4
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,1.6591666666666667,78,122.31
44242B,PINK FEATHERS CURTAIN,1.1477777777777778,109,121.53
79532,MOSAIC GLASS BALL CANDLEHOLDER,1.25,97,121.25
84199,GLOW IN DARK DOLPHINS,0.22138888888888889,554,121.08
22536,MAGIC SLATE FIDO,0.42,288,120.96000000000001
22535,MAGIC SLATE BUNNIES AT HOME,0.42,288,120.96000000000001
22534,MAGIC SLATE SPACEBOY,0.42,288,120.96000000000001
90003E,GREEN PAIR HEART HAIR SLIDES,3.766818181818182,32,120.31
23467,VINTAGE ZINC PLANTER,4.366363636363636,32,120.08
84509F,NEW ENGLAND PLACEMATS,3.75,32,120.0
23438,GIFT BAG LARGE SPOT,1.25,96,120.0
23209,LUNCH BAG VINTAGE DOILEY,2.146,71,119.63
84886,BLUE METAL WALL SHELF,9.95,12,119.39999999999999
84288B,SET/2 BLUE  NOODLE BASKETS,1.95,61,118.95
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,1.95,61,118.94999999999999
23280,FOLDING MIRROR HOT PINK,0.808,156,118.92000000000002
22972,CHILDRENS SPACEBOY MUG,1.65,72,118.80000000000001
90018C,SILVER BLACK ORBIT DROP EARRINGS,4.226000000000001,28,118.51
35607A,PINK FLUFFY CHRISTMAS DECORATION,0.33129032258064517,554,118.42999999999999
20887,BOX OF 6 PEBBLE CANDLES,5.615,18,118.39
90139,FLOWER BROOCH 4 ASSORTED COLOURS,5.152222222222223,23,118.24000000000001
84510E,SET OF 4 GREEN CAROUSEL COASTERS,1.8128571428571427,148,117.77
22877,"NUMBER TILE COTTAGE GARDEN, 9",2.402,59,117.30999999999999
35824C,"HANGING FLOWERS+MIRROR,CLEAR",0.935,235,117.05
22879,NUMBER TILE VINTAGE FONT 0,3.023,74,117.04
23244,STORAGE TIN VINTAGE LEAF,1.95,60,117.0
72038P,PRICE'S CANDLE PEACH,0.15222222222222223,1050,116.5
16206B,RED PURSE WITH PINK HEART,1.23125,96,116.4
84751B,BLACK MEDIUM GLASS CAKE STAND,3.0100000000000002,38,115.86
20896,VINTAGE NOTEBOOK PINK FLOWER,2.95,39,115.05
20848,ZINC HEART LATTICE CHARGER SMALL,2.9500000000000006,39,115.05
84462,3 PINK HEN+CHICKS IN BASKET,1.3264285714285715,100,114.86
23185,FRENCH STYLE STORAGE JAR JAM,0.3516129032258064,317,114.85
20698,LITTLE PINK MONSTER SOFT TOY,2.509090909090909,47,114.44999999999999
23151,ZINC SWEETHEART SOAP DISH,2.2395238095238095,61,114.33000000000001
84509c,SET OF 4 DOTTY PLACEMATS,7.620000000000001,15,114.3
90049,IVORY GOLD METAL BAG CHARM,7.489999999999999,20,114.24
23535,WALL ART BICYCLE SAFTEY,5.75,21,114.15
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,2.496,79,113.76
84510c,SET OF 4 POLKADOT COASTERS,2.4734615384615384,46,113.75999999999999
22875,"NUMBER TILE COTTAGE GARDEN, 7",2.703333333333333,57,113.41
22870,"NUMBER TILE COTTAGE GARDEN, 2",2.703333333333333,57,113.40999999999998
22868,"NUMBER TILE COTTAGE GARDEN, 0",2.703333333333333,57,113.40999999999998
84705B,FAIRY CAKES PHOTO FRAME,4.006666666666667,84,113.27
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",0.6129411764705882,252,113.22
90179C,BLACK FINE BEAD NECKLACE W TASSEL,5.933125,19,112.78
21089,SET/6 GREEN SPRING PAPER CUPS,0.49725,323,112.53999999999999
44236,PINK/PURPLE CIRCLE CURTAIN,2.868461538461539,64,112.32000000000001
71510,SQUARE METAL CANDLEHOLDER BASE,0.7935294117647059,177,112.05
35916A,YELLOW FELT HANGING HEART W FLOWER,1.0156818181818181,129,112.03999999999999
71495B,CD WALL TIDY RED FLOWERS,0.5449999999999999,294,111.57000000000001
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,0.6815384615384615,255,111.33999999999999
10138,ASSORTED COLOUR JUMBO PEN,0.4776190476190476,261,111.22
22873,"NUMBER TILE COTTAGE GARDEN, 5",1.95,57,111.14999999999999
84493,BLUE/PINK NEST STRIPE BOX,1.5619999999999998,1142,111.12
90103,PURPLE FRANGIPANI NECKLACE,2.521333333333333,44,110.85
82069,BEECH WOOD P/FRAME,6.275454545454545,17,109.85
22872,"NUMBER TILE COTTAGE GARDEN, 4",1.95,56,109.19999999999999
22876,"NUMBER TILE COTTAGE GARDEN, 8",1.95,56,109.19999999999999
22871,"NUMBER TILE COTTAGE GARDEN, 3",1.95,56,109.19999999999999
22874,"NUMBER TILE COTTAGE GARDEN, 6",1.95,56,109.19999999999999
85185F,LION SOCK PUPPET,2.95,37,109.15
84247H,PACK/12 DECOUPAGE CARD,2.317,42,109.13
90177C,DROP DIAMANTE EARRINGS CRYSTAL,2.9458333333333333,37,109.03
90071,RUBY GLASS CLUSTER EARRINGS,1.253013698630137,87,108.99
20667,CHERRY BLOSSOM PURSE,2.6437500000000003,40,108.69
90104,PURPLE FRANGIPANI HAIRCLIP,0.8342,129,108.11
23041,PAPER LANTERN 6 POINT SNOW STAR,4.15,26,107.9
72753C,S/3 FLWR FAIRY ROSE CANDLES,4.021666666666667,43,107.68
90118,PINK DAISY BAG CHARM,2.576206896551724,42,107.39
35840,FLAT GLASS  BAUBLE WHITE FLOCK,3.7590909090909093,45,107.13
23626,SET 10 CARDS DINKY TREE 17076,2.49,43,107.07
23455,SMALL PARLOUR FRAME,2.6900000000000004,42,106.98
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,1.67575,64,106.74
84562B,BLUE/WHITE RIBBED MELAMINE JUG,10.530000000000001,10,106.59
48103,DOORMAT KISS MY.......,6.035,22,106.58
35096B,RED VICTORIAN FABRIC HEART BOX,0.46759999999999996,293,106.49000000000001
90165A,PINK ROSEBUD PEARL EARRINGS,2.524074074074074,42,106.49
22445,PENCIL CASE GINGHAM FOREST,2.95,36,106.2
84867A,PINK BABY GIRLS PHOTO ALBUM,8.355,16,105.82000000000001
90051,CRACKED GLAZE NECKLACE RED,7.0590909090909095,15,105.72
35610A,PINK CHRISTMAS FLOCK DROPLET,1.5366666666666664,143,105.43
84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,0.85,124,105.39999999999999
22433,WATERING CAN PINK BUNNY,1.95,54,105.3
17090D,VANILLA INCENSE 40 CONES IN TIN,1.2366666666666668,88,105.2
16169D,WRAP WINTER FOREST,0.42,250,105.0
23574,PACKING CHARGE,7.5,14,105.0
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,5.300000000000001,20,104.95
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,5.006153846153846,21,104.77
21118,SHOPPING BAG DOORSTOP,2.5357142857142856,69,104.25
21337,SILVER WASHBAG,3.465,33,103.53
72801c,4 ROSE PINK DINNER CANDLES,2.4619230769230773,42,103.47
35910A,MULTICOLOUR EASTER RABBIT,1.9499999999999997,53,103.35
84679,CLASSICAL ROSE TABLE LAMP,8.95,14,103.3
35594,WOODEN CHRISTMAS TREE 3 HANGING,0.9984615384615384,165,103.06
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,4.65,22,102.3
84968e,S/16 VINTAGE BLACK CUTLERY,25.49,4,101.96
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,1.6649999999999998,92,101.35
72369A,PINK CLEAR GLASS CANDLE PLATE,1.7473333333333334,67,101.28999999999999
16248B,BLUE HOLE PUNCH,1.25,81,101.25
84921,CREAM AND PINK FLOWERS PONY,3.75,27,101.25
85050,FRENCH ENAMEL SOAP DISH WITH LID,2.1,48,100.8
72821,CUPID SCENTED CANDLE IN GLASS,1.65,61,100.65
75172,PAINTED SEA SHELL METAL WINDCHIME,2.1354545454545457,97,100.31
78027,SEAGRASS S/2 CORNER LAUNDRY,18.03,6,100.15
23611,SET 10 CARDS RED RIDING HOOD 17214,2.49,40,99.60000000000001
23464,VINTAGE ZINC WATERING CAN SMALL,6.2125,18,99.2
37471,MULTICOLOUR DOTS PLATE,4.694999999999999,692,99.02
23465,TUSCAN VILLA FEEDING STATION,8.25,12,99.0
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,1.65,60,99.0
23466,TUSCAN VILLA DOVECOTE,8.25,12,99.0
22736,"RIBBON REEL, MAKING SNOWMEN",1.65,60,99.0
21266,VINTAGE SILVER TINSEL REEL,4.3,23,98.9
90169,DAISY HAIR COMB,2.527391304347826,39,98.87
37471,MULTICOLOUR POLKADOT PLATE,2.1075,713,98.83
84575A,PINK DOG CANNISTER,5.334615384615385,24,98.8
22878,"NUMBER TILE COTTAGE GARDEN, No",2.944,45,98.71999999999998
90163B,WHITE ROSEBUD & PEARL NECKLACE,7.5744444444444445,13,98.45
84705D,CHERRY BLOSSOM PHOTO FRAME,4.386,22,97.9
90150,BLUE SHELL+SILVER NECKLACE,7.5,13,97.5
16161G,WRAP BAD HAIR DAY,0.1,975,97.5
90067A,PINK VINTAGE VICTORIAN EARRINGS,2.943125,33,97.24
20861,GOLD COSMETIC BAG PINK STAR,2.1,46,96.6
20697,LITTLE GREEN MONSTER SOFT TOY,2.507142857142857,40,96.6
84465,15 PINK FLUFFY CHICKS IN BOX,3.041739130434783,32,96.51
85132b,CHARLIE AND LOLA TABLE TINS,9.584,10,95.83999999999999
17084J,LOVE POTION MASALA INCENSE,0.21000000000000002,456,95.76
84559a,3D SHEET OF DOG STICKERS,1.6787499999999997,57,95.69999999999999
48103,DOOR MAT KISS MY.......,7.305,13,95.15
72606A,BROWN ANTIQUE CUBE CANDLE,0.42,226,94.92
21241,GREEN POLKADOT CUP,0.85,111,94.35
20622,VIP PASSPORT COVER,2.375294117647059,43,94.04
23402,HOME SWEEET HOME 3 PEG HANGER,3.75,25,93.75
90214R,"LETTER ""R"" BLING KEY RING",1.0916,91,93.73
22432,WATERING CAN GREEN DINOSAUR,1.95,48,93.6
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,8.498000000000001,11,93.48
90026A,GLASS BEAD HOOP NECKLACE BLACK,8.496666666666666,11,93.47
90214G,"LETTER ""G"" BLING KEY RING",1.0266666666666666,100,93.17999999999999
81950B,FLOWER BLUE CLOCK W/SUCKER,1.1615384615384614,100,93.1
17084A,TRANQUILITY MASALA INCENSE,0.21,442,92.82
35913B,WHITE/PINK CHICK EASTER DECORATION,1.065217391304348,100,92.39
90075,MONTANA DIAMOND CLUSTER NECKLACE,9.2075,10,92.17999999999999
84753A,PINK EAU DE COLOGNE BOTTLE,1.1537499999999998,97,92.16999999999999
21343,GOLD JEWELERY BOX,8.283333333333333,20,92.0
90089,PINK CRYSTAL SKULL PHONE CHARM,1.2326923076923075,104,91.89999999999999
85232b,SET OF 3 BABUSHKA STACKING TINS,10.17,9,91.53
90202C,GREEN ENAMEL FLOWER HAIR TIE,2.9524,31,91.46
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,2.951578947368421,31,91.38
23075,DOUBLE CERAMIC PARLOUR HOOK,4.15,22,91.30000000000001
90112,PINK DOLLY HAIR CLIPS,1.108095238095238,84,91.25
84437A,S/6 PINK EASTER DECS IN BOX,0.8924999999999998,106,90.94999999999999
90202A,PURPLE ENAMEL FLOWER HAIR TIE,2.93,31,90.9
90214D,"LETTER ""D"" BLING KEY RING",1.0224,100,90.82
84539,KNITTED RABBIT DOLL,1.6499999999999997,55,90.75
81952V,ROUND PURPLE CLOCK W/SUCKER,1.2840909090909092,99,90.52
72783,BLACK SIL'T SQU CANDLE PLATE,2.1,43,90.3
71406C,BLACK ORANGE SQUEEZER,0.4691428571428571,210,89.92
84984C,ORIENTAL BLUE C/COVER,7.390000000000001,13,89.59
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,0.42,213,89.46000000000001
79026B,"S/4 ICON COASTER,ELVIS LIVES",1.595945945945946,69,89.25
47598,NEW ENGLAND EGG WARMER,0.7571875,138,89.12
84388,WISE MAN STAR SHAPE EGG PAN,1.4856521739130435,70,89.03999999999999
20660,VIP LUGGAGE TAG,1.25,71,88.75
90162A,ANT SILVER TURQUOISE BOUDICCA RING,2.95,30,88.5
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,1.6712121212121211,53,88.31
35638A,PINK AND BLACK STRING CURTAIN,3.9499999999999997,39,88.04999999999998
71495A,CD WALL TIDY BLUE OFFICE,0.6395,225,87.96000000000001
84721,MANHATTAN CANVAS ART PICTURE,8.35,20,87.8
90092,BLUE CRYSTAL BOOT PHONE CHARM,0.9175,102,87.50999999999999
84891B,GREEN WIRE GOBLET CANDLEHOLDER,7.95,11,87.45
37462B,"PET MUG, BUDGIE",0.754375,170,87.28
20835,FRENCH LATTICE CUSHION COVER,2.87,80,87.02000000000001
35822B,"ACRYLIC BEAD CHAIN, BLUE",0.38,229,87.02
90088,CRYSTAL KEY+LOCK PHONE CHARM,0.9107142857142857,101,86.69999999999999
90039C,FIRE POLISHED GLASS BRACELET BLACK,3.783333333333333,23,86.65
23614,SET 10 CARDS 12 DAYS WRAP  17058,3.33,26,86.58
84424A,FOUR PICTURE WHITE GLASS FRAME,3.75,23,86.25
35271S,GOLD PRINT PAPER BAG,0.23399999999999999,420,85.97
90012B,BLACK DROP CRYSTAL NECKLACE,7.699999999999999,17,85.89999999999999
90162D,ANT SILVER PURPLE BOUDICCA RING,2.95,29,85.55
84454,WOBBLING METAL CHICKEN EASTER,1.075,93,85.53
85099c,JUMBO  BAG BAROQUE BLACK WHITE,4.975,17,85.17
35838B,S/6 SILVER ORNAMENETAL CANDLE,0.85,100,85.0
22844,"DOG FOOD CONTAINER , VINTAGE",8.5,10,85.0
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,8.5,10,85.0
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,4.246363636363636,20,84.96000000000001
17027A,INCENSE BAZAAR CANNABIS,0.355,228,84.84
84251B,"GREETING CARD, STICKY GORDON",0.3998360655737705,319,84.83999999999999
79051A,SMOKEY GREY COLOUR GLASS,0.426,236,84.76
46775B,BERRIES CHUNKY KNITTED THROW,16.95,5,84.75
16051,TEATIME PENCIL W STAMP ASST,0.4325,941,84.69
23456,MEDIUM PARLOUR FRAME,3.95,22,84.1
84251F,"GREETING CARD, RITA",0.4414,341,83.97
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,5.295384615384616,16,83.69
22016,Dotcomgiftshop Gift Voucher £100.00,83.33,1,83.33
23442,12 HANGING EGGS HAND PAINTED,2.08,40,83.2
82605,OLD DOC.RUSSEL METAL SIGN,2.185,41,82.94
90176D,DIAMANTE NECKLACE PURPLE,7.5442857142857145,11,82.81
84030C,KNITTED RAINBOW HOT WATER BOTTLE,4.421666666666667,21,82.78
90002B,FLOWER BURST SILVER RING ROSE,3.771818181818182,22,82.74
90177E,DROP DIAMANTE EARRINGS GREEN,2.9545454545454546,28,82.71
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,7.5175,11,82.64
90130A,WHITE STONE/CRYSTAL EARRINGS,2.944375,28,82.50999999999999
90069,RUBY GLASS CLUSTER NECKLACE,7.5,11,82.5
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,1.2266666666666666,108,82.44
84907,PINK/YELLOW PATCH CUSHION COVER,11.878,8,82.34
90183B,AMETHYST DROP EARRINGS W LONG BEADS,2.9304166666666664,28,81.92999999999999
22579,WOODEN TREE CHRISTMAS SCANDISPOT,0.85,96,81.6
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",0.85,96,81.6
35610C,WHITE CHRISTMAS FLOCK DROPLET,1.46875,94,81.56
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,1.69,48,81.12
16201B,PASTEL BLUE PHOTO ALBUM,2.838,34,81.1
90121B,VINTAGE ROSE BEAD BRACELET BLUE,4.25,19,80.75
22531,MAGIC SLATE CIRCUS PARADE,0.42,192,80.64
22530,MAGIC SLATE DOLLY GIRL,0.42,192,80.64
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,1.3472727272727274,72,80.62
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,0.65,124,80.6
22346,PARTY PIZZA DISH GREEN RETROSPOT,1.063157894736842,89,80.50999999999999
DCGS0069,OOH LA LA DOGS COLLAR,16.062,5,80.31
84415B,BLUE FLOCK CUSHION COVER,3.392857142857143,24,80.0
23370,SET 36 COLOUR PENCILS DOILEY,1.25,64,80.0
35265,COLOURFUL FLOWER FRUIT BOWL,3.453125,21,80.0
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,1.6688888888888886,48,79.87
90206A,GOLD DIAMANTE STAR BROOCH,4.983333333333333,16,79.6
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,2.2058823529411766,44,79.57
84795E,RIO PINK STRIPE HAMMOCK,7.95,10,79.5
84548,CROCHET BEAR RED/BLUE  KEYRING,1.65,48,79.2
22649,STRAWBERRY CAKE TEAPOT,4.95,16,79.2
90038B,GLASS AND PAINTED BEADS BRACELET OL,3.7838461538461536,21,79.19
90064A,WHITE VINTAGE CRYSTAL EARRINGS,4.054166666666667,20,79.14
90039B,FIRE POLISHED GLASS BRACELET MONTAN,3.771818181818182,21,78.99
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,3.75,21,78.75
22344,PARTY PIZZA DISH PINK WHITE SPOT,1.1973684210526316,75,78.72999999999999
35931,PINK STAR CHRISTMAS DECORATION,0.48466666666666663,156,78.11999999999999
84455,SET OF 3 RABBIT CARROTS EASTER,1.014,85,77.96
90214H,"LETTER ""H"" BLING KEY RING",0.9809433962264151,83,77.71
23497,CLASSIC CROME BICYCLE BELL,1.35,60,77.4
21450,DISTRESSED CANDLE STICK WHITE,5.95,13,77.35
90176C,DIAMANTE NECKLACE,7.833333333333333,10,77.0
21595,Dad's Cab Electronic Meter,8.55,9,76.95
84251C,"GREETING CARD, TWO SISTERS.",0.43830188679245285,247,76.67999999999999
85014b,RED/WHITE DOTS RUFFLED UMBRELLA,12.776,6,76.60000000000001
84425A,WHITE GLASS TV TRIPLE FRAME,4.2555555555555555,18,76.6
90100,NECKLACE+BRACELET SET PINK DAISY,2.55,30,76.5
90214N,"LETTER ""N"" BLING KEY RING",1.048181818181818,78,76.4
90020,FILIGREE DIAMANTE CHAIN,12.682500000000001,6,76.23
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",1.1171428571428572,168,75.88
90176A,CLASSIC DIAMANTE NECKLACE JET,7.581428571428572,10,75.88
22416,SET OF 36 SPACEBOY PAPER DOILIES,1.63375,51,75.42
62043B,BLUE CHECK BAG W HANDLE 34X20CM,1.2399999999999998,54,75.16000000000001
23061,VINTAGE ENGRAVED HEART,1.25,60,75.0
16161E,WRAP BOUDOIR,0.1,750,75.0
37399,"ASS RETROSPOOF MUGS,SPORTS",0.9733333333333333,143,75.0
72802a,ROSE SCENT CANDLE IN JEWELLED BOX,8.379999999999999,9,74.97
84968d,SET OF 16 VINTAGE RED CUTLERY,24.959999999999997,3,74.88
72807a,SET/3 ROSE CANDLE IN JEWELLED BOX,8.319999999999999,9,74.78999999999999
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,14.95,5,74.75
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,4.15,18,74.7
23068,ALUMINIUM HEART,2.49,30,74.7
21267,VINTAGE PINK TINSEL REEL,3.4200000000000004,24,74.6
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,8.097142857142858,13,74.38
84919,L BLUE C/COVER W PINK/YELLOW FLOWER,11.6275,8,74.31
84593,CROCHET ROSE DES CLOTHES HANGER,2.95,25,73.75
15030,FAN BLACK FRAME,0.29,254,73.66
90130C,GREEN STONE/CRYSTAL EARRINGS,2.9441666666666664,25,73.62
79331,PINK FLOCK GLASS CANDLEHOLDER,1.3677777777777775,60,73.60000000000001
84447,6 RABBIT CHAIN EASTER,1.361578947368421,69,72.42
90214B,"LETTER ""B"" BLING KEY RING",1.0195,75,72.33
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,4.25,17,72.25
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,3.18875,23,72.18
84746,PINK EASTER HENS+FLOWER,3.105,23,72.06
90031,BILI NUT AND WOOD NECKLACE,3.2111111111111112,52,71.9
90038C,GLASS AND BEADS BRACELET IVORY,3.7733333333333334,19,71.46000000000001
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,0.38,188,71.44
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,2.1,34,71.4
90060D,FIRE POLISHED GLASS NECKL BRONZE,5.95,12,71.4
84925C,FAIRY CAKES  WALL THERMOMETER,2.55,28,71.39999999999999
37509,NEW ENGLAND MUG W GIFT BOX,2.55,28,71.39999999999999
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,1.8175,38,71.27
84415A,PINK FLOCK SUEDE CUSHION COVER,2.9166666666666665,27,71.25
90037B,TINY CRYSTAL BRACELET GREEN,2.527,28,71.17
23413,DECROTIVEVINTAGE COFFEE GRINDER BOX,6.896666666666666,12,71.08
90179A,AMBER FINE BEAD NECKLACE W TASSEL,5.905555555555556,12,71.0
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,0.42000000000000004,169,70.98
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,1.69,42,70.98
84905,PINK BUTTERFLY C/COVER,7.596666666666667,10,70.82
84086B,YELLOW/BLUE RETRO RADIO,2.95,24,70.8
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,3.366,21,70.6
20958,PORCELAIN HANGING BELL LARGE,1.92,38,70.5
90202B,WHITE ENAMEL FLOWER HAIR TIE,2.936875,24,70.49
90050,CRACKED GLAZE NECKLACE IVORY,7.06,10,70.16
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,1.744,45,69.66
90131,PINK/AMETHYST/GOLD NECKLACE,6.974000000000001,10,69.62
gift_0001_80,Dotcomgiftshop Gift Voucher £80.00,69.56,1,69.56
84918,CREAM C/COVER W YELLOW/GREEN FLOWER,6.95,10,69.5
81952V,ROUND PURPLE CLOCK WITH SUCKER,0.19,365,69.35
72140F,HAPPY ANNIVERSARY CANDLE LETTERS,0.41600000000000004,175,69.18
35916B,BLUE FELT HANGING HEART W FLOWER,1.458125,57,69.1
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,1.671304347826087,41,68.17999999999999
71215,METAL BASE FOR CANDLES,0.4091666666666667,177,68.1
47420,ASSORTED COLOUR SUCTION CUP HOOK,0.19,358,68.02
